ID,SPECIES_CODE,SPECIES_NAME,CURRENT_SPECIES_NAME,POPULATION,PREFERRED_COMMON_NAMES,PROJECT_CODE,OBSERVATION_FOREIGN_ID,GDA94_ZONE_55_EASTINGNORTHING,LONGITUDE,LATITUDE,EASTING,NORTHING,POSITION_ACCURACY,LOCATION_DESC,OBSERVER_NAMES,OBSERVATION_DATE,DATE_ACCURACY,OBSERVATION_TYPE,OBSERVATION_TYPE_QUALIFIER,OBSERVATION_STATE,OBSERVATION_STATE_QUALIFIER,RECORD_STATUS,NOTES,PRIMARY_IDENTIFIER
1692653,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-35,POINT (588581 5286007),148.07933,-42.57327,588581,5286007,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Most NE of crevices of Tetregonia covered boulder complex AON with fresh guano,
1692654,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-36,POINT (588581 5286005),148.07933,-42.57328,588581,5286005,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Most northerley of crevices of tetregonia covered boulder complex AON with fresh guano,
1692655,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-34,POINT (588584 5286000),148.07937,-42.57333,588584,5286000,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Very large chick, 5m NW of Large Boulder (FC11-33)",
1692656,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-02,POINT (588589 5285973),148.07943,-42.57357,588589,5285973,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Two chicks, 5m NE of FC11-01 at base of rockfall",
1692657,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-24,POINT (588592 5286038),148.07946,-42.57299,588592,5286038,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Last burrow along run up rock wall,
1692658,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_29,POINT (587347 5270213),148.06672,-42.71562,587347,5270213,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692659,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_28,POINT (587348 5270200),148.06674,-42.71573,587348,5270200,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692660,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_26,POINT (587351 5270160),148.06678,-42.71609,587351,5270160,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692661,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-24,POINT (587565 5286192),148.06692,-42.57172,587565,5286192,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Some guano, not fresh, no evidence of breedingIn boulder 2m  from coast",
1692662,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_27,POINT (587365 5270168),148.06695,-42.71602,587365,5270168,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692663,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-22,POINT (587577 5286250),148.06706,-42.57119,587577,5286250,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Gresh guano and down, under boulder on coastline, presume fledged",
1692664,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-23,POINT (587578 5286246),148.06707,-42.57123,587578,5286246,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"fresh guano, innaccessible chamber under boulder, right on coast, 2m west of AS11-22",
1692665,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587585 5286258),148.06716,-42.57112,587585,5286258,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692666,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587586 5286252),148.06717,-42.57117,587586,5286252,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692667,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-20,POINT (587587 5286265),148.06718,-42.57106,587587,5286265,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692668,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-21,POINT (587587 5286263),148.06718,-42.57107,587587,5286263,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Abandoned egg, one egg visible, no bird sighted",
1692669,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587587 5286249),148.06718,-42.5712,587587,5286249,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692670,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-14,POINT (587588 5286268),148.06719,-42.57103,587588,5286268,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692671,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-15,POINT (587588 5286262),148.06719,-42.57108,587588,5286262,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,halfway up slope,
1692672,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587589 5286267),148.0672,-42.57104,587589,5286267,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692673,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587589 5286260),148.0672,-42.5711,587589,5286260,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692674,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-13,POINT (587591 5286266),148.06723,-42.57105,587591,5286266,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Bird present probable incubating or on young chicks, sitting tight, some down present, 2m uphill from from FC30 (AS11-14)",
1692675,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587591 5286262),148.06723,-42.57108,587591,5286262,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692676,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-19,POINT (587591 5286254),148.06723,-42.57116,587591,5286254,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,4m southeast of FC27 (AS11-20),
1692677,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587592 5286261),148.06724,-42.57109,587592,5286261,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692678,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_25,POINT (587389 5270136),148.06725,-42.71631,587389,5270136,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692679,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-12,POINT (587594 5286268),148.06726,-42.57103,587594,5286268,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Directly 5m upslope from FC30 (AS11-14),
1692680,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-17,POINT (587594 5286257),148.06726,-42.57113,587594,5286257,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Top of escarpment under boulder,
1692681,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587595 5286279),148.06727,-42.57093,587595,5286279,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692682,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-16,POINT (587595 5286268),148.06728,-42.57103,587595,5286268,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Down and eggshell present, nothing in chamber, top of escarpment",
1692683,B76-00642,Eudyptula minor,,,little penguin,lpns,AS11-18,POINT (587595 5286252),148.06728,-42.57117,587595,5286252,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Top of escarpment,
1692684,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_4,POINT (587560 5269954),148.06936,-42.71793,587560,5269954,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692685,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_3,POINT (587566 5269947),148.06944,-42.71799,587566,5269947,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692686,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587791 5287319),148.0695,-42.56154,587791,5287319,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692687,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_2,POINT (587577 5269944),148.06957,-42.71801,587577,5269944,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692688,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587798 5287323),148.06959,-42.56151,587798,5287323,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692689,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587798 5287322),148.06959,-42.56152,587798,5287322,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692690,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_1,POINT (587588 5269938),148.06971,-42.71807,587588,5269938,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692691,B76-00642,Eudyptula minor,,,little penguin,lpns,vhp228,POINT (587814 5287263),148.06979,-42.56205,587814,5287263,500,Ile du Nord,Staff DPIPWE (22436),30-Jun-2001,Decade,Breeding Colony,,Present,,Accepted,Found in clefts and burrows all around the island but concentrated on the north shore and in dense vegetation on the sw shore. Vegetation predominantly poa and introduced grasses.Oct/Nov Laying period Susceptible Jan-De,
1692692,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587829 5287063),148.07,-42.56384,587829,5287063,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692693,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587866 5287029),148.07046,-42.56415,587866,5287029,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692694,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587868 5287032),148.07048,-42.56412,587868,5287032,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692695,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587871 5287178),148.0705,-42.5628,587871,5287178,500,Ile du Nord,Staff DPIPWE (22436),19-Dec-1983,Day,Breeding Colony,,Present,,Accepted, ,
1692696,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587662 5269788),148.07063,-42.71941,587662,5269788,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692697,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587892 5287213),148.07075,-42.56249,587892,5287213,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692698,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587672 5269780),148.07076,-42.71948,587672,5269780,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692699,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-13,POINT (587674 5269780),148.07078,-42.71948,587674,5269780,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692700,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587674 5269776),148.07078,-42.71952,587674,5269776,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692701,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587677 5269782),148.07082,-42.71946,587677,5269782,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692702,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587679 5269792),148.07084,-42.71937,587679,5269792,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692703,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587681 5269759),148.07087,-42.71967,587681,5269759,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692704,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587682 5269792),148.07088,-42.71937,587682,5269792,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692705,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-17,POINT (587682 5269773),148.07088,-42.71954,587682,5269773,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692706,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-16,POINT (587682 5269773),148.07088,-42.71954,587682,5269773,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,medium chicks,
1692707,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-14,POINT (587682 5269773),148.07088,-42.71954,587682,5269773,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"large, boulder",
1692708,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-12,POINT (587683 5269798),148.07089,-42.71932,587683,5269798,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692709,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-15,POINT (587683 5269773),148.07089,-42.71954,587683,5269773,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, possible down, inaccessible chamber, likely breeding",
1692710,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-18,POINT (587683 5269771),148.07089,-42.71956,587683,5269771,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, no sign of breeding attempt",
1692711,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587683 5269769),148.07089,-42.71958,587683,5269769,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692712,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587749 5269737),148.0717,-42.71986,587749,5269737,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692713,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-02,POINT (587749 5269736),148.0717,-42.71987,587749,5269736,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,medium chicks,
1692714,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587749 5269735),148.0717,-42.71988,587749,5269735,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692715,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-17,POINT (587750 5269771),148.07171,-42.71955,587750,5269771,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Scrape,
1692716,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587750 5269738),148.07172,-42.71985,587750,5269738,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692717,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-03,POINT (587750 5269733),148.07172,-42.71989,587750,5269733,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692718,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587750 5269732),148.07172,-42.7199,587750,5269732,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692719,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587752 5269738),148.07174,-42.71985,587752,5269738,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692720,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-07,POINT (587752 5269735),148.07174,-42.71988,587752,5269735,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692721,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-01,POINT (587752 5269734),148.07174,-42.71988,587752,5269734,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Large,
1692722,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-06,POINT (587752 5269733),148.07174,-42.71989,587752,5269733,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692723,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-05,POINT (587752 5269733),148.07174,-42.71989,587752,5269733,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692724,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-04,POINT (587752 5269732),148.07174,-42.7199,587752,5269732,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692725,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587972 5287054),148.07175,-42.56391,587972,5287054,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692726,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587754 5269742),148.07176,-42.71981,587754,5269742,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692727,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-21,POINT (587754 5269741),148.07176,-42.71982,587754,5269741,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Lots of down, presume chicks",
1692728,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587756 5269754),148.07179,-42.7197,587756,5269754,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692729,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587758 5269712),148.07182,-42.72008,587758,5269712,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692730,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-19,POINT (587759 5269751),148.07182,-42.71973,587759,5269751,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692731,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587759 5269712),148.07183,-42.72008,587759,5269712,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692732,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-20,POINT (587760 5269750),148.07184,-42.71974,587760,5269750,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Large,
1692733,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587981 5287041),148.07186,-42.56402,587981,5287041,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692734,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587763 5269762),148.07187,-42.71963,587763,5269762,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692735,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-23,POINT (587769 5269726),148.07195,-42.71995,587769,5269726,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692736,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587771 5269750),148.07197,-42.71974,587771,5269750,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692737,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587776 5269732),148.07203,-42.7199,587776,5269732,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692738,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP1-22,POINT (587777 5269731),148.07205,-42.71991,587777,5269731,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692739,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587780 5269742),148.07208,-42.71981,587780,5269742,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692740,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (587788 5269679),148.07219,-42.72038,587788,5269679,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692741,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-23,POINT (588592 5286038),148.07946,-42.57299,588592,5286038,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, shallow burrow, walk up from rock platform against wall, 1.5m SE of FC11-24",
1692742,B76-00642,Eudyptula minor,,,little penguin,lpns,vhp207,POINT (588592 5285959),148.07947,-42.5737,588592,5285959,500,"Fossil Cliffs, Maria Island",Staff DPIPWE (22436),30-Jun-2001,Decade,Breeding Colony,,Present,,Accepted,West side of Fossil bay Oct/Nov Laying period Susceptible Jan-De,
1692743,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-22b,POINT (588596 5286035),148.07951,-42.57301,588596,5286035,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guono, under same overhang (RHS) as  FC11-22a",
1692744,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-22a,POINT (588596 5286035),148.07951,-42.57301,588596,5286035,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Under large rocky overhang at northern extent of platform colonyObvious,
1692745,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-10,POINT (588597 5286001),148.07952,-42.57332,588597,5286001,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano and fresh down present, looks like chicks have recently fledged, just below top tier",
1692746,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-09,POINT (588597 5286001),148.07952,-42.57332,588597,5286001,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,At top of run on LHS just before to tier,
1692747,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588599 5286010),148.07955,-42.57324,588599,5286010,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692748,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588600 5286028),148.07956,-42.57308,588600,5286028,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692749,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-33,POINT (588600 5285997),148.07956,-42.57335,588600,5285997,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"fresh guano, very large boulder, southern extent of top tier, lots of wombat use",
1692750,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588601 5286030),148.07957,-42.57306,588601,5286030,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692751,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-21,POINT (588602 5286025),148.07958,-42.5731,588602,5286025,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692752,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-20,POINT (588602 5286022),148.07958,-42.57313,588602,5286022,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"North side of track, presume breeding as I thought I heard chicks move, down present in burrow, 3m N of FC11-19Inactive burrow between FC11-19 and FC11-20",
1692753,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588602 5286018),148.07958,-42.57316,588602,5286018,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692754,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-18,POINT (588602 5286017),148.07958,-42.57317,588602,5286017,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Directly in middle of tetregonia patch, 2m NW of FC11-17",
1692756,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588604 5286018),148.07961,-42.57316,588604,5286018,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692757,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-08,POINT (588604 5285997),148.07961,-42.57335,588604,5285997,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Looks very active, fresh guano, 5m N of FC11-07, at base of escarpmnet",
1692758,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-51,POINT (588604 5285976),148.07961,-42.57354,588604,5285976,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692759,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588605 5286018),148.07962,-42.57316,588605,5286018,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692760,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-17,POINT (588605 5286017),148.07962,-42.57317,588605,5286017,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chicks medium sized, on seaward extent of tetregonia, cryptuc burrow 5m NE of FC11-16",
1692761,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-15,POINT (588605 5286013),148.07962,-42.57321,588605,5286013,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chicks large, on track from rock platform - lower tier, 2m N of FC11-14",
1692762,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-10,POINT (587685 5269789),148.07091,-42.7194,587685,5269789,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692763,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-21,POINT (587685 5269760),148.07092,-42.71966,587685,5269760,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Eggshell fragments inside, lots of guano, down in the back of nest",
1692764,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-07,POINT (587687 5269784),148.07094,-42.71944,587687,5269784,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chamber inaccessible, lots of fresh guano and down present",
